S.No.,DISTRICT,Office Type,Office Name,Email Address (only NIC/ Gov email id),(CUG Number)
1248,MORADABAD PS,,MUGALPURA,so-mugalpura.mo@up.gov.in,9454404051
1249,MORADABAD PS,,MUNDHA PANDAY,so-mundhapandey.mo@up.gov.in,9454404050
1250,MORADABAD PS,,PAKBARA,so-pakwara.mo@up.gov.in,9454404054
1251,MORADABAD PS,,THAKUR DWARA,so-thakurdwara.mo@up.gov.in,9454404056
1252,MORADABAD PS,,DILARI,so-dilari.mo@up.gov.in,9454404038
1253,MORADABAD PS,,HAZRAT NAGAR GARHI,so-hngarhi.mo@up.gov.in,9454404041
1254,MORADABAD PS,,KATGHAR,so-katghar.mo@up.gov.in,9454404043
1255,MORADABAD PS,,KOTWALI,so-kotwali.mo@up.gov.in,9454404044
1256,MORADABAD PS,,KANTH,so-kanth.mo@up.gov.in,9454404042
1257,MORADABAD PS,,MAJHOLA,so-majhola.mo@up.gov.in,9454404047
1258,MUZAFFAR NAGAR PS,,MAHILA THANA,so-mahilathana.mu@up.gov.in,9454404764
1259,MUZAFFAR NAGAR PS,,BHORA KALAN,so-bhaurakalan.mu@up.gov.in,9454404060
1260,MUZAFFAR NAGAR PS,,BHOPA,so-bhopa.mu@up.gov.in,9454404061
1261,MUZAFFAR NAGAR PS,,BUDHANA,so-budhana.mu@up.gov.in,9454404062
1262,MUZAFFAR NAGAR PS,,CHHAPAR,so-chhapar.mu@up.gov.in,9454404079
1263,MUZAFFAR NAGAR PS,,CHARTHAWAL,so-charthawal.mu@up.gov.in,9454404063
1264,MUZAFFAR NAGAR PS,,SIKHERA,so-sikhera.mu@up.gov.in,9454404084
1265,MUZAFFAR NAGAR PS,,SHAHPUR,so-shahpur.mu@up.gov.in,9454404082
1266,MUZAFFAR NAGAR PS,,TITAWI,so-titawi.mu@up.gov.in,9454404086
1267,MUZAFFAR NAGAR GRP PS,,GRP MUZAFFAR NAGAR,so-grp.mu@up.gov.in,9454404449
1268,MUZAFFAR NAGAR GRP PS,,GRP SHAMLI,so-grpshamli.sm@up.gov.in,9454404451
1269,MUZAFFAR NAGAR AHTU PS,,ANTI-HUMAN TRAFFICKING UNIT,so-ahtu.mu@up.gov.in,7065700674
1270,MUZAFFAR NAGAR PS,,MIRAPUR,so-mirapur.mu@up.gov.in,9454404076
1271,MUZAFFAR NAGAR PS,,NAI MANDI,so-naimandi.mu@up.gov.in,9454404077
1272,MUZAFFAR NAGAR PS,,PHUGANA,so-phugana.mu@up.gov.in,9454404078
1273,MUZAFFAR NAGAR PS,,PURKAJI,so-purkaji.mu@up.gov.in,9454404080
1274,MUZAFFAR NAGAR PS,,RAMRAJ,so-ramraj.mu@up.gov.in,9454404081
1275,MUZAFFAR NAGAR PS,,RATANPURI,so-ratanpuri.mu@up.gov.in,9454404066
1276,MUZAFFAR NAGAR PS,,CIVIL LINES,so-civillines.mu@up.gov.in,9454404064
1277,MUZAFFAR NAGAR PS,,JANSATH,so-jansath.mu@up.gov.in,9454404067
1278,MUZAFFAR NAGAR PS,,KHATAULI,so-khatauli.mu@up.gov.in,9454404072
1279,MUZAFFAR NAGAR PS,,KOTWALI NAGAR,so-kotwali.mu@up.gov.in,9454404073
1280,MUZAFFAR NAGAR PS,,KAKRAULI,so-kakrauli.mu@up.gov.in,9454404070
1281,MUZAFFAR NAGAR PS,,MANSOORPUR,so-mansoorpur.mu@up.gov.in,9454404075
1282,PILIBHIT GRP PS,,GRP PILIBHIT,so-grp.pi@up.gov.in,9454404430
1283,PILIBHIT PS,,AMARIA,so-amaria.pi@up.gov.in,9454404090
1284,PILIBHIT PS,,BARKHERA,so-barkhera.pi@up.gov.in,9454404091
1285,PILIBHIT PS,,BILSANDA,so-bilsanda.pi@up.gov.in,9454404093
1286,PILIBHIT PS,,BISALPUR,so-bisalpur.pi@up.gov.in,9454404092
1287,PILIBHIT PS,,DEORIYA KALAN,so-deoriya.pi@up.gov.in,9495404094
1288,PILIBHIT PS,,PURANPUR,so-puranpur.pi@up.gov.in,9454404101
1289,PILIBHIT PS,,SUNGADI,so-sungadi.pi@up.gov.in,9454404102
1290,PILIBHIT PS,,MAHILA THANA,so-mahilathana.pi@up.gov.in,9454404867
1291,PILIBHIT PS,,SEHRAMAU NORTH,so-smu.pi@up.gov.in,9454404225
1292,PILIBHIT AHTU PS,,ANTI-HUMAN TRAFFICKING UNIT,so-ahtu.pi@up.gov.in,9454457751
1293,PILIBHIT PS,,GHUNGHACHAEE,so-ghunghachaee.pi@up.gov.in,9454457749
1294,PILIBHIT PS,,GAJRAULA,so-gajraula.pi@up.gov.in,9454404095
1295,PILIBHIT PS,,HAZARA,so-hazara.pi@up.gov.in,9454404096
1296,PILIBHIT PS,,JAHANABAD,so-jahanabad.pi@up.gov.in,9454404097
1297,PILIBHIT PS,,KOTWALI,so-kotwali.pi@up.gov.in,9454404098
1298,PILIBHIT PS,,MADHOTANDA,so-madhotanda.pi@up.gov.in,9454404099
1299,PILIBHIT PS,,NEORIA,so-neoria.pi@up.gov.in,9454404100
1300,PRATAPGARH PS,,MAHILA THANA,so-mahilathana.pr@up.gov.in,9454404878
1301,PRATAPGARH GRP PS,,GRP PRATAPGARH,Not Available,9454404434
1302,PRATAPGARH PS,,PATTI,so-patti.pr@up.gov.in,9454404121
1303,PRATAPGARH PS,,RANIGANJ,so-raniganj.pr@up.gov.in,9454404122
1304,PRATAPGARH PS,,SANGIPUR,so-sangipur.pr@up.gov.in,9454404123
1305,PRATAPGARH PS,,SANGRAMGARH,so-sangramgarh.pr@up.gov.in,9454404124
1306,PRATAPGARH PS,,UDAIPUR,so-udaipur.pr@up.gov.in,9454404125
1307,PRATAPGARH PS,,NAWABGANJ,so-nawabganj.pr@up.gov.in,9454404120
1308,PRATAPGARH PS,,KOTWALI CITY,so-kotwali.pr@up.gov.in,9454404114
1309,PRATAPGARH PS,,KUNDA,so-kunda.pr@up.gov.in,9454404115
1310,PRATAPGARH PS,,LALGANJ,so-lalganj.pr@up.gov.in,9454404116
1311,PRATAPGARH PS,,MANDHATA,so-mandhata.pr@up.gov.in,9454404118
1312,PRATAPGARH PS,,MANIKPUR,so-manikpur.pr@up.gov.in,9454404119
1313,PRATAPGARH PS,,MAHESHGANJ,so-maheshganj.pr@up.gov.in,9454404117
1314,PRATAPGARH PS,,BAGHRAI,so-baghrai.pr@up.gov.in,9454404108
1315,PRATAPGARH PS,,FATANPUR,so-fatanpur.pr@up.gov.in,9454404109
1316,PRATAPGARH PS,,JETHWARA,so-jethwara.pr@up.gov.in,9454404111
1317,PRATAPGARH PS,,HATHIGAWAN,so-hathigawa.pr@up.gov.in,9454404110
1318,PRATAPGARH PS,,KOHANDAUR,so-kohandaur.pr@up.gov.in,9454404113
1319,PRATAPGARH PS,,KANDHAI,so-kandhai.pr@up.gov.in,9454404112
1320,PRATAPGARH PS,,ANTOO,so-antu.pr@up.gov.in,9454404107
1321,PRATAPGARH PS,,AASPUR DEOSARA,so-aaspurdeosara.pr@up.gov.in,9454404106
1322,PRAYAGRAJ PS,,ATTARSUIYA,so-attarsuiya.ah@nic.in,9454402818
1323,PRAYAGRAJ PS,,LALAPUR,so-lalapur.ah@nic.in,9454402840
1324,PRAYAGRAJ PS,,BARA,so-bara.ah@nic.in,9454402820
1325,PRAYAGRAJ PS,,CIVIL LINES,so-civilline.ah@nic.in,9454402822
1326,PRAYAGRAJ PS,,CANTT,so-cantt.ah@nic.in,9454402821
1327,PRAYAGRAJ PS,,COLONALGANJ,so-colonalganj.ah@nic.in,9454402835
1328,PRAYAGRAJ PS,,HOLA GARH,so-holagarh.ah@nic.in,9454402828
1329,PRAYAGRAJ PS,,SHIVKUTI,so-shivkuti.ah@nic.in,9454402853
1330,PRAYAGRAJ PS,,INDUSTRIAL AREA,so-indusarea.ah@nic.in,9454402829
1331,PRAYAGRAJ GRP PS,,GRP ALLAHABAD,so-grp.ah@nic.in,9454404413
1332,PRAYAGRAJ PS,,SARAI MEMREZ,so-saraimamrez.ah@nic.in,9454402850
1333,PRAYAGRAJ PS,,SHANKERGARH,so-shankargarh.ah@nic.in,9454402852
1334,PRAYAGRAJ PS,,SORAON,so-soraon.ah@nic.in,9454402854
1335,PRAYAGRAJ PS,,THARVAI,so-tharwai.ah@nic.in,9454402855
1336,PRAYAGRAJ PS,,UTRAON,so-utraon.ah@nic.in,9454402856
1337,PRAYAGRAJ PS,,BAHARIA,so-baharia.ah@nic.in,9454402819
1338,PRAYAGRAJ PS,,MUTTHIGANJ,so-mutthiganj.ah@nic.in,9454402845
1339,PRAYAGRAJ PS,,NAINI,so-naini.ah@nic.in,9454402846
1340,PRAYAGRAJ PS,,NAWABGANJ,so-nawabganj.ah@nic.in,9454402847
1341,PRAYAGRAJ PS,,PHOOLPUR,so-phoolpur.ah@nic.in,9454402848
1342,PRAYAGRAJ PS,,SHAHGANJ,so-shahganj.ah@nic.in,9454402851
1343,PRAYAGRAJ PS,,SARAI INAYAT,so-saraiinayat.ah@nic.in,9454402849
1344,PRAYAGRAJ PS,,KYDGANJ,so-kydganj.ah@nic.in,9454402834
1345,PRAYAGRAJ PS,,KAUNDHIYARA,so-kaundhiyara.ah@nic.in,9454402833
1346,PRAYAGRAJ PS,,MAHILA THANA,so-mahilathana.ah@nic.in,9454402841
1347,PRAYAGRAJ PS,,MANDA,so-manda.ah@nic.in,9454402842
1348,PRAYAGRAJ PS,,MAUAIMA,so-mauaima.ah@nic.in,9454402843
1349,PRAYAGRAJ PS,,MEJA,so-meja.ah@nic.in,9454402844
1350,PRAYAGRAJ PS,,KARELI,so-kareli.ah@nic.in,9454402832
1351,PRAYAGRAJ PS,,KARCHHANA,so-karchana.ah@nic.in,9454402831
1352,PRAYAGRAJ PS,,KHERI,so-kheri.ah@nic.in,9454402836
1353,PRAYAGRAJ PS,,KHULDABAD,so-khuldabad.ah@nic.in,9454402837
1354,PRAYAGRAJ PS,,KORAON,so-koraon.ah@nic.in,9454402838
1355,PRAYAGRAJ PS,,KOTWALI,so-kotwali.ah@nic.in,9454402839
1356,PRAYAGRAJ PS,,JHUNSI,so-jhunsi.ah@nic.in,9454402830
1357,PRAYAGRAJ PS,,DARAGANJ,so-daraganj.ah@nic.in,9454402823
1358,PRAYAGRAJ PS,,DHOOMANGANJ,so-dhoomanganj.ah@nic.in,9454402824
1359,PRAYAGRAJ PS,,GEORGE TOWN,so-georgetown.ah@nic.in,9454402825
1360,PRAYAGRAJ PS,,GHOORPUR,so-ghoorpur.ah@nic.in,9454402826
1361,PRAYAGRAJ PS,,HANDIA,so-handia.ah@nic.in,9454402827
1362,RAE BARELI PS,,SHIV GARH,so-shivgarh.rb@up.gov.in,9454404145
1363,RAE BARELI PS,,GADAGANJ,so-gadaganj.rb@up.gov.in,9454404130
1364,RAE BARELI PS,,UNCHAHAR,so-unchahar.rb@up.gov.in,9454404147
1365,RAE BARELI GRP PS,,GRP RAEBAREILLI,so-grpraebareli.rb@up.gov.in,9454404433
1366,RAE BARELI PS,,KOTWALI NAGAR,so-kotwalinagar.rb@up.gov.in,9454404137
1367,RAE BARELI PS,,LALGANJ,so-lalganj.rb@up.gov.in,9454404138
1368,RAE BARELI PS,,MAHARAJGANJ,so-maharajganj.rb@up.gov.in,9454404139
1369,RAE BARELI PS,,NASEERABAD,so-naseerabad.rb@up.gov.in,9454404142
1370,RAE BARELI PS,,SALON,so-salon.rb@up.gov.in,9454404143
1371,RAE BARELI PS,,SARENI,so-sareni.rb@up.gov.in,9454404144
1372,RAE BARELI PS,,DALMAU,so-dalmau.rb@up.gov.in,9454404127
1373,RAE BARELI PS,,DEEH,so-deeha.rb@up.gov.in,9454404128
1374,RAE BARELI PS,,GURBUXGANJ,so-gurbaxganj.rb@up.gov.in,9454404131
1375,RAE BARELI PS,,HARCHANDPUR,so-harchandpur.rb@up.gov.in,9454404132
1376,RAE BARELI PS,,JAGATPUR,so-jagatpur.rb@up.gov.in,9454404134
1377,RAE BARELI PS,,KHEERON,so-kheero.rb@up.gov.in,9454404136
1378,RAE BARELI PS,,MAHILA THANA,so-mahilathana.rb@up.gov.in,9454404768
1379,RAE BARELI PS,,INDUSTRIAL AREA,so-industrialarea.rb@up.gov.in,9454404133
1380,RAE BARELI PS,,BACHHRAWAN,so-bachrawan.rb@up.gov.in,9454404126
1381,RAE BARELI PS,,BHADOKHAR,so-bhadokhar.rb@up.gov.in,9454404141
1382,RAMPUR PS,,MAHILA THANA,so-mahilathana.ra@up.gov.in,9454404760
1383,RAMPUR PS,,AZIM NAGAR,so-azimnagar.ra@up.gov.in,9454404157
1384,RAMPUR PS,,BILASPUR,so-bilaspur.ra@up.gov.in,9454404159
1385,RAMPUR PS,,CIVIL LINES,so-civilline.ra@up.gov.in,9454404160
1386,RAMPUR PS,,GANJ,so-ganj.ra@up.gov.in,9454404161
1387,RAMPUR PS,,KEMRI,so-kemri.ra@up.gov.in,9454404162
1388,RAMPUR PS,,SHAHABAD,so-shahbad.ra@up.gov.in,9454404168
1389,RAMPUR PS,,SWAAR,so-swar.ra@up.gov.in,9454404170
1390,RAMPUR PS,,SHAHZAD NAGAR,so-shahjadnagar.ra@up.gov.in,9454404169
1391,RAMPUR PS,,TANDA,so-tanda.ra@up.gov.in,9454404171
1392,RAMPUR GRP PS,,GRP RAMPUR,so-grp.ra@up.gov.in,9454404445
1393,RAMPUR PS,,KOTWALI,so-kotwali.ra@up.gov.in,9454404164
1394,RAMPUR PS,,KHAJURIA,so-khajuria.ra@up.gov.in,9454404163
1395,RAMPUR PS,,MILAK,so-milak.ra@up.gov.in,9454404165
1396,RAMPUR PS,,MILAK KHANAM,so-milakkhanam.ra@up.gov.in,9454404166
1397,RAMPUR PS,,BHOT,so-bhot.ra@up.gov.in,9454404158
1398,RAMPUR PS,,PATWAI,so-patwai.ra@up.gov.in,9454404167
1399,SAHARANPUR GRP PS,,GRP SAHARANPUR,Not Available,9454404409
1400,SAHARANPUR PS,,MAHILA THANA,so-mahilathana.sa@up.gov.in,9454404766
1401,SAHARANPUR PS,,BARGAON,so-bargaon.sa@up.gov.in,9454404176
1402,SAHARANPUR PS,,BIHARIGARH,so-biharigarh.sa@up.gov.in,9454404178
1403,SAHARANPUR PS,,BEHAT,so-behat.sa@up.gov.in,9454404177
1404,SAHARANPUR PS,,CHILKANA,so-chilkana.sa@up.gov.in,9454404179
1405,SAHARANPUR PS,,NANAUTA,so-nanauta.sa@up.gov.in,9454404192
1406,SAHARANPUR PS,,RAMPUR MANIHARAN,so-rampur.sa@up.gov.in,9454404193
1407,SAHARANPUR PS,,SADAR BAZAR,so-sadarbazar.sa@up.gov.in,9454404194
1408,SAHARANPUR PS,,SARSAWA,so-sarsawa.sa@up.gov.in,9454404195
1409,SAHARANPUR PS,,TITRON,so-titron.sa@up.gov.in,9454404196
1410,SAHARANPUR PS,,KOTWALI DEHAT,so-kotwalidehat.sa@up.gov.in,9454404186
1411,SAHARANPUR PS,,KUTUBSHER,so-kutubsher.sa@up.gov.in,9454404187
1412,SAHARANPUR PS,,Kotwali Mandi,so-kotwalimandi.sa@up.gov.in,9454404188
1413,SAHARANPUR PS,,MIRZAPUR,so-mirzapur.sa@up.gov.in,9454404189
1414,SAHARANPUR PS,,NAGAL,so-nagal.sa@up.gov.in,9454404190
1415,SAHARANPUR PS,,NAKUR,so-nakur.sa@up.gov.in,9454404191
1416,SAHARANPUR PS,,DEOBAND,so-deoband.sa@up.gov.in,9454404180
1417,SAHARANPUR PS,,FATEHPUR,so-fathepur.sa@up.gov.in,9454404181
1418,SAHARANPUR PS,,GANGOH,so-gangoh.sa@up.gov.in,9454404183
1419,SAHARANPUR PS,,GAGALHERI,so-gagalheri.sa@up.gov.in,9454404182
1420,SAHARANPUR PS,,JANAK PURI,so-janakpuri.sa@up.gov.in,9454404184
1421,SAHARANPUR PS,,KOTWALI NAGAR,so-kotwalinagar.sa@up.gov.in,9454404185
1422,SAMBHAL PS,,SAMBHAL,so-sambhal.sb@up.gov.in,9454404055
1423,SAMBHAL PS,,HAYATNAGAR,so-hayatnagar.sb@up.gov.in,9454404040
1424,SAMBHAL PS,,NAKHASA,so-nakhasa.sb@up.gov.in,9454404053
1425,SAMBHAL PS,,ASMOLI,so-asmoli.sb@up.gov.in,9454404029
1426,SAMBHAL PS,,CHANDAUSI,so-chandausi.sb@up.gov.in,9454404035
1427,SAMBHAL PS,,BAHJOI,so-bahjoi.sb@up.gov.in,9454404030
1428,SAMBHAL PS,,BANIYATHER,so-baniyather.sb@up.gov.in,9454404031
1429,SAMBHAL PS,,KUDHFATEHGARH,so-kudhfatehgarh.sb@up.gov.in,9454404046
1430,SAMBHAL PS,,GUNNOUR,so-gunnour.sb@up.gov.in,9454402938
1431,SAMBHAL PS,,RAJPURA,so-rajpura.sb@up.gov.in,9454402946
1432,SAMBHAL PS,,DHANARI,so-dhanari.sb@up.gov.in,9454402936
1433,SAMBHAL PS,,MAHILA THANA,so-mahilathana.sb@up.gov.in,7839860072
1434,SANT KABEER NAGAR PS,,MEHDAWAL,so-mehdawal.sk@up.gov.in,9454404316
1435,SANT KABEER NAGAR PS,,DHARAMSINGHWA,so-dharamsinghwa.sk@up.gov.in,9454404231
1436,SANT KABEER NAGAR PS,,BELAHARKALA,so-belaharkala.sk@up.gov.in,9454405253
1437,SANT KABEER NAGAR PS,,MAHILA THANA,so-mahilathana.sk@up.gov.in,9454404892
1438,SANT KABEER NAGAR PS,,BAKHIRA,so-bakhira.sk@up.gov.in,9454404311
1439,SANT KABEER NAGAR PS,,DUDHARA,so-dudhara.sk@up.gov.in,9454404312
1440,SANT KABEER NAGAR PS,,DHANGHATA,so-dhanghata.sk@up.gov.in,9454404313
1441,SANT KABEER NAGAR PS,,KHALILABAD,so-khalilabad.sk@up.gov.in,9454404314
1442,SANT KABEER NAGAR PS,,MAHULI,so-mahuli.sk@up.gov.in,9454404315
1443,SHAHJAHANPUR PS,,SADAR BAZAR,so-sadarbazar.sj@up.gov.in,9454404220
1444,SHAHJAHANPUR PS,,SINDHAULI,so-sindhauli.sj@up.gov.in,9454404223
1445,SHAHJAHANPUR PS,,TILHAR,so-tilhar.sj@up.gov.in,9454404224
1446,SHAHJAHANPUR GRP PS,,GRP SHAHJAHANPUR,so-grp.sj@up.gov.in,9454404431
1447,SHAHJAHANPUR AHTU PS,,ANTI-HUMAN TRAFFICKING UNIT,so-ahtu.sj@up.gov.in,7839867035
1448,SHAHJAHANPUR PS,,NIGOHI,so-nigohi.sj@up.gov.in,9454404215
1449,SHAHJAHANPUR PS,,PARAUR,so-paraur.sj@up.gov.in,9454404216
1450,SHAHJAHANPUR PS,,POWAYAN,so-powayan.sj@up.gov.in,9454404217
1451,SHAHJAHANPUR PS,,RAMCHANDRA MISSON,so-rcm.sj@up.gov.in,9454404218
1452,SHAHJAHANPUR PS,,ROJA,so-roja.sj@up.gov.in,9454404219
1453,SHAHJAHANPUR PS,,S.M. SOUTH,so-sms.sj@up.gov.in,9454404222
1454,SHAHJAHANPUR PS,,KATRA,so-katra.sj@up.gov.in,9454404209
1455,SHAHJAHANPUR PS,,KHUDAGANJ,so-khudaganj.sj@up.gov.in,9454404210
1456,SHAHJAHANPUR PS,,KHUTAR,so-khutar.sj@up.gov.in,9454404211
1457,SHAHJAHANPUR PS,,KOTWALI,so-kotwali.sj@up.gov.in,9454404212
1458,SHAHJAHANPUR PS,,MADNAPUR,so-madnapur.sj@up.gov.in,9454404213
1459,SHAHJAHANPUR PS,,MIRZAPUR,so-mirzapur.sj@up.gov.in,9454404214
1460,SHAHJAHANPUR PS,,BANDA,so-banda.sj@up.gov.in,9454404203
1461,SHAHJAHANPUR PS,,GARHIYA RANGEEN,so-garhiyarangeen.sj@up.gov.in,9454404204
1462,SHAHJAHANPUR PS,,JAITIPUR,so-jaitipur.sj@up.gov.in,9454404205
1463,SHAHJAHANPUR PS,,JALALABAD,so-jalalabad.sj@up.gov.in,9454404206
1464,SHAHJAHANPUR PS,,KALAN,so-kalan.sj@up.gov.in,9454404207
1465,SHAHJAHANPUR PS,,KANT,so-kant.sj@up.gov.in,9454404208
1466,SHAHJAHANPUR PS,,MAHILA THANA,so-mahilathana.sj@up.gov.in,9454404762
1467,SHAHJAHANPUR PS,,ALLAHGANJ,so-allahganj.sj@up.gov.in,9454404202
1468,SHAMLI PS,,SHAMLI,so-shamli.sm@up.gov.in,9454404083
1469,SHAMLI PS,,AADARSH MANDI,so-aadarshmandi.sm@up.gov.in,9454404074
1470,SHAMLI PS,,KAIRANA,so-kairana.sm@up.gov.in,9454404069
1471,SHAMLI PS,,KANDHLA,so-kandhla.sm@up.gov.in,9454404071
1472,SHAMLI PS,,JHINJHANA,so-jhinjhana.sm@up.gov.in,9454404068
1473,SHAMLI PS,,THANA BHAWAN,so-thanabhawan.sm@up.gov.in,9454404085
1474,SHAMLI PS,,BABRI,so-babri.sm@up.gov.in,9454404059
1475,SHAMLI PS,,GARHI PUKHTA,so-garhipukhta.sm@up.gov.in,9454404065
1476,SHAMLI PS,,MAHILA THANA,so-mahilathana.sm@up.gov.in,9454404089
1477,SHRAVASTI PS,,BHINGA,sho-bhinga.sv@up.gov.in,9454404304
1478,SHRAVASTI PS,,MALHIPUR,sho-malhipur.sv@up.gov.in,9454404307
1479,SHRAVASTI PS,,SONAVA,sho-sonwa.sv@up.gov.in,9454404309
1480,SHRAVASTI PS,,SIRSIYA,sho-sirsiya.sv@up.gov.in,9454404308
1481,SHRAVASTI PS,,IKAUNA,sho-ikauna.sv@up.gov.in,9454404306
1482,SHRAVASTI PS,,GILAULA,sho-gilaula.sv@up.gov.in,9454404305
1483,SHRAVASTI PS,,MAHILA THANA,sho-mahilathana.sv@up.gov.in,9454404894
1484,SHRAVASTI PS,,NAVIN MODERN POLICE THANA,sho-nmpt.sv@up.gov.in,9454404310
1485,SIDDHARTH NAGAR PS,,MAHILA THANA,so-mahilathana.sn@up.gov.in,9454404891
1486,SIDDHARTH NAGAR PS,,KAPILVASTU,so-kapilvastu.sn@up.gov.in,9454404226
1487,SIDDHARTH NAGAR PS,,BANSI,so-bansi.sn@up.gov.in,9454404227
1488,SIDDHARTH NAGAR PS,,BHAWANIGANJ,so-bhawaniganj.sn@up.gov.in,9454404228
1489,SIDDHARTH NAGAR PS,,CHILHIA,so-chilhia.sn@up.gov.in,9454404229
1490,SIDDHARTH NAGAR PS,,DHEBARUA,so-dhebarua.sn@up.gov.in,9454404230
1491,SIDDHARTH NAGAR PS,,USKA BAZAR,so-uskabazar.sn@up.gov.in,9454404244
1492,SIDDHARTH NAGAR PS,,SHIVNAGAR DIDAI,so-shivnagardidai.sn@up.gov.in,9918191999
1493,SIDDHARTH NAGAR PS,,KATHELA SAMAYMATA,so-kathela.sn@up.gov.in,8948412417
1494,SIDDHARTH NAGAR AHTU PS,,ANTI-HUMAN TRAFFICKING UNIT,so-ahtu.sn@up.gov.in,9415286490
1495,SIDDHARTH NAGAR PS,,MISHRAULIA,so-mishraulia.sn@up.gov.in,9454404238
1496,SIDDHARTH NAGAR PS,,MOHANA,so-mohana.sn@up.gov.in,9454404239
1497,SIDDHARTH NAGAR PS,,PATHRA BAZAR,so-pathrabazar.sn@up.gov.in,9454404240
1498,SIDDHARTH NAGAR PS,,SHOHRAT GARH,so-shohratgarh.sn@up.gov.in,9454404241
1499,SIDDHARTH NAGAR PS,,SIDDHARTHNAGAR,so-siddharthnagar.sn@up.gov.in,9454404242
1500,SIDDHARTH NAGAR PS,,TRILOKPUR,so-trilokpur.sn@up.gov.in,9454404243
1501,SIDDHARTH NAGAR PS,,DUMARIYAGANJ,so-dumariyaganj.sn@up.gov.in,9454404232
1502,SIDDHARTH NAGAR PS,,GOLHAURA,so-golhaura.sn@up.gov.in,9454404233
1503,SIDDHARTH NAGAR PS,,ITWA,so-itwa.sn@up.gov.in,9454404234
1504,SIDDHARTH NAGAR PS,,JOGIA UDAIPUR,so-jogiaudaipur.sn@up.gov.in,9454404235
1505,SIDDHARTH NAGAR PS,,KHESRAHA,so-khesraha.sn@up.gov.in,9454404236
1506,SIDDHARTH NAGAR PS,,LOTAN,so-lotan.sn@up.gov.in,9454404237
1507,SITAPUR PS,,MAHILA THANA,sho-mahilathana.si@up.gov.in,9454404874
1508,SITAPUR PS,,ATARIA,sho-ataria.si@up.gov.in,9454404245
1509,SITAPUR PS,,BISWAN,sho-biswan.si@up.gov.in,9454404246
1510,SITAPUR PS,,HARGAON,sho-hargaon.si@up.gov.in,9454404247
1511,SITAPUR PS,,KAMLAPUR,sho-kamlapur.si@up.gov.in,9454404249
1512,SITAPUR PS,,KHAIRABAD,sho-khairabad.si@up.gov.in,9454404250
1513,SITAPUR PS,,IMALIA SULTANPUR,sho-imaliya.si@up.gov.in,9454404248
1514,SITAPUR PS,,RAUSA,sho-reusa.si@up.gov.in,9454404262
1515,SITAPUR GRP PS,,GRP SITAPUR,sho-grp.si@up.gov.in,9454404428
1516,SITAPUR PS,,SAKRAN,sho-sakran.si@up.gov.in,9454404264
1517,SITAPUR PS,,SANDHANA,sho-sandana.si@up.gov.in,9454404265
1518,SITAPUR PS,,SIDHAULI,sho-sidhauli.si@up.gov.in,9454404266
1519,SITAPUR PS,,TALGAON,sho-talgaon.si@up.gov.in,9454404267
1520,SITAPUR PS,,TAMBAUR,so-tambour.si@up.gov.in,9454404268
1521,SITAPUR PS,,THANGAON,sho-thangaon.si@up.gov.in,9454404269
1522,SITAPUR PS,,MISHRIT,sho-mishrikh.si@up.gov.in,9454404256
1523,SITAPUR PS,,PISAWAN,sho-pisawan.si@up.gov.in,9454404258
1524,SITAPUR PS,,RAMPUR KALAN,sho-rampurkala.si@up.gov.in,9454404260
1525,SITAPUR PS,,RAMPUR MATHURA,sho-rampurmathura.si@up.gov.in,9454404261
1526,SITAPUR PS,,RAMKOT,sho-ramkot.si@up.gov.in,9454404259
1527,SITAPUR PS,,SADARPUR,so-sadarpur.si@up.gov.in,9454404263
1528,SITAPUR PS,,KOTWALI,sho-kotwali.si@up.gov.in,9454404251
1529,SITAPUR PS,,LAHARPUR,sho-laharpur.si@up.gov.in,9454404252
1530,SITAPUR PS,,MACHREHTA,sho-machrehta.si@up.gov.in,9454404253
1531,SITAPUR PS,,MANPUR,sho-manpur.si@up.gov.in,9454404255
1532,SITAPUR PS,,MAHMUDABAD,sho-mahmoodabad.si@up.gov.in,9454404257
1533,SITAPUR PS,,MAHOLI,sho-maholi.si@up.gov.in,9454404254
1534,SONBHADRA PS,,ANPARA,so-anpara.so@up.gov.in,9454404272
1535,SONBHADRA PS,,MYORPUR,so-myorepur.so@up.gov.in,9454404302
1536,SONBHADRA PS,,SHAHGANJ,so-shahganj.so@up.gov.in,9454404299
1537,SONBHADRA PS,,BABHANI,so-babhani.so@up.gov.in,9454404273
1538,SONBHADRA PS,,BEEJPUR,so-bijpur.so@up.gov.in,9454404274
1539,SONBHADRA PS,,HATHINALA,so-hathinala.so@up.gov.in,9454405159
1540,SONBHADRA PS,,RAIPUR,so-raipur.so@up.gov.in,9454404285
1541,SONBHADRA PS,,SHAKTINAGAR,so-shaktinagar.so@up.gov.in,9454404280
1542,SONBHADRA PS,,WINDHAMGANJ,so-windhamganj.so@up.gov.in,9454404287
1543,SONBHADRA PS,,MAHILA THANA,so-mahila.so@up.gov.in,9454404295
1544,SONBHADRA PS,,KONE,so-kone.so@up.gov.in,9454404289
1545,SONBHADRA PS,,MANCHI,so-manchi.so@up.gov.in,9454404281
1546,SONBHADRA PS,,OBRA,so-obra.so@up.gov.in,9454404282
1547,SONBHADRA PS,,PANNUGANJ,so-pannuganj.so@up.gov.in,9454404283
1548,SONBHADRA PS,,PIPARI,so-pipari.so@up.gov.in,9454404284
